Pays;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021
ETHIOPIA;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
FIJI;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
FINLAND;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;130500.0;NULL;NULL;NULL;130400.0;136500.0;136700.0;139200.0;137400.0;139500.0;138900.0;147700.0;154100.0;128699.99999999999;NULL
FRANCE;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;952158.0;1236511.0432500602;1211600.0;1218300.0;1232400.0;1245000;1251620.0;1246515.0;1254401.0;1270045.30789211;1301297.6684101;1346700.0;1368200.0;1495800.0;1340100.0;NULL
FRENCH GUIANA;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
FRENCH POLYNESIA;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;10517.0;10139.0;9909.0;9771.0;9818.0;10098.0;10232.0;10400.0;11100.0;11500.0;11800.0;9900.0;11000
GABON;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
GAMBIA;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
GEORGIA;NULL;NULL;NULL;NULL;NULL;27300.0;21300.0;22200.0;20300.0;38400.0;37600.0;34700.0;33700.0;39600.0;41600.0;45500.0;53600.0;59182.263059965;53800.0;90100.0;93400.0;102700.0;111300.0;NULL;NULL;NULL;NULL
GERMANY;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2189680.0;2216321.0;2299000;2269800.0;2206800.0;2395800.0;2481300.0;2611400.0;2166200.0;2198400.0;2150100.0;1617400.0;NULL
GHANA;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;183000;206000;235000;263000;291000;259000;287000;319000;354000;392000;438000;487000;543000;547000;230000;NULL
GREECE;NULL;NULL;NULL;NULL;NULL;NULL;NULL;250740.0;254922.0;277884.0;280175.0;303724.0;298119.0;281426.78;278526.1775;265187.3225;251920.37250000003;232883.4125;224650.7425;267205.0375;284050.9325;309284.1375;315825.6925;320400.0;347310.4;311590.0;320575.42312535003
GRENADA;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
GUADELOUPE;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
GUAM;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
GUATEMALA;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
GUINEA;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
GUINEA-BISSAU;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
GUYANA;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
HAITI;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
HONDURAS;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;148855.0;149940.0;168400.0;174900.0;195400.0;183600.0;179500.0;208400.0;210400.0;246180.0;248000;263800.0;307200.0;274839.0;282028.141086672;231400.0
HONG KONG, CHINA;NULL;NULL;NULL;NULL;NULL;115000;119000;142000;140000;154000;165000;176000;192000;197000;192200.0;215100.0;235900.0;250800.0;270400.0;271300.0;265900.0;259800.0;257000;256899.99999999997;231000;48600.0;NULL
HUNGARY;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;249220.0;317163.0;318986.0;205957.0;280338.0;291517.0;300427.0;295182.0;283927.0;308637.0;345933.0;354834.0;347551.0;336441.0;347492.0;317362.0;323330.0
ICELAND;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8500.0;8900.0;9100.0;12600.0;11700.0;12500.0;13600.0;14900.0;16400.0;18200.0;20800.0;24900.0;27700.0;29200.0;27400.0;19100.0;19000
INDIA;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;29313550.0;30359459.0;31513524.0;33017600.0;31700455.0;33078824.0;30280700.0;29683400.0;NULL
INDONESIA;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;227500.0;199600.0;247600.0;249700.0;261200.0;280400.0;293200.0;307480.0;326100.0;333100.0;340400.0;NULL;NULL;2919800.0;2564500.0;NULL
